,Unnamed: 0,Year,team,away_goals_conceded,away_score,away_games,home_score,home_goals_conceded,home_games,hs_mean,as_mean,as_conceded_mean,hs_conceded_mean,H_AttackS,A_AttackS,H_DefenseS,A_DefenseS,WinCount,country
0,0,1930,Argentina,4,2,1,16.0,5.0,4.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,1.7560975609756098,1.2413793103448276,0.7758620689655172,1.7560975609756098,4.0,Uruguay
1,1,1930,Brazil,0,4,1,1.0,2.0,1.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,0.4390243902439024,2.4827586206896552,1.2413793103448276,0.0,1.0,Uruguay
2,2,1930,Chile,3,1,1,4.0,0.0,2.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,0.8780487804878049,0.6206896551724138,0.0,1.3170731707317074,2.0,Uruguay
3,3,1930,France,2,0,2,4.0,1.0,1.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,1.7560975609756098,0.0,0.6206896551724138,0.4390243902439024,1.0,Uruguay
4,4,1930,Mexico,13,4,3,0.0,0.0,0.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,0.0,0.8275862068965516,0.0,1.902439024390244,0.0,Uruguay
5,5,1930,Paraguay,0,1,1,0.0,3.0,1.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,0.0,0.6206896551724138,1.862068965517241,0.0,1.0,Uruguay
6,6,1930,Peru,1,0,1,1.0,3.0,1.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,0.4390243902439024,0.0,1.862068965517241,0.4390243902439024,0.0,Uruguay
7,7,1930,Romania,5,3,2,0.0,0.0,0.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,0.0,0.9310344827586208,0.0,1.0975609756097562,1.0,Uruguay
8,8,1930,United States,6,7,3,0.0,0.0,0.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,0.0,1.4482758620689655,0.0,0.8780487804878049,2.0,Uruguay
9,9,1930,Yugoslavia,7,7,3,0.0,0.0,0.0,2.2777777777777777,1.6111111111111112,2.2777777777777777,1.6111111111111112,0.0,1.4482758620689655,0.0,1.024390243902439,2.0,Uruguay
10,10,1934,Austria,1,0,1,7.0,6.0,3.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,1.0438596491228072,0.0,1.0625,0.4473684210526316,2.0,Italy
11,11,1934,Czechoslovakia,2,1,1,8.0,4.0,3.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,1.1929824561403508,0.53125,0.7083333333333333,0.8947368421052632,3.0,Italy
12,12,1934,France,3,2,1,0.0,0.0,0.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,0.0,1.0625,0.0,1.3421052631578947,0.0,Italy
13,13,1934,Germany,7,9,3,2.0,1.0,1.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,0.8947368421052632,1.59375,0.53125,1.0438596491228072,3.0,Italy
14,14,1934,Hungary,4,5,2,0.0,0.0,0.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,0.0,1.328125,0.0,0.8947368421052632,1.0,Italy
15,15,1934,Romania,2,1,1,0.0,0.0,0.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,0.0,0.53125,0.0,0.8947368421052632,0.0,Italy
16,16,1934,Spain,3,4,3,0.0,0.0,0.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,0.0,0.7083333333333333,0.0,0.4473684210526316,1.0,Italy
17,17,1934,Sweden,4,4,2,0.0,0.0,0.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,0.0,1.0625,0.0,0.8947368421052632,1.0,Italy
18,18,1934,Switzerland,5,5,2,0.0,0.0,0.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,0.0,1.328125,0.0,1.118421052631579,1.0,Italy
19,19,1934,United States,7,1,1,0.0,0.0,0.0,2.235294117647059,1.8823529411764703,2.235294117647059,1.8823529411764703,0.0,0.53125,0.0,3.1315789473684217,0.0,Italy
20,20,1938,Belgium,3,1,1,0.0,0.0,0.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.0,0.4736842105263158,0.0,1.173913043478261,0.0,France
21,21,1938,Czechoslovakia,3,2,2,3.0,0.0,1.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,1.173913043478261,0.4736842105263158,0.0,0.5869565217391305,1.0,France
22,22,1938,Indonesia,6,0,1,0.0,0.0,0.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.0,0.0,0.0,2.347826086956522,0.0,France
23,23,1938,Italy,4,9,3,2.0,1.0,1.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.7826086956521741,1.4210526315789471,0.4736842105263158,0.5217391304347826,4.0,France
24,24,1938,Netherlands,3,0,1,0.0,0.0,0.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.0,0.0,0.0,1.173913043478261,0.0,France
25,25,1938,Norway,2,1,1,0.0,0.0,0.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.0,0.4736842105263158,0.0,0.7826086956521741,0.0,France
26,26,1938,Poland,6,5,1,0.0,0.0,0.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.0,2.3684210526315788,0.0,2.347826086956522,0.0,France
27,27,1938,Romania,5,4,2,0.0,0.0,0.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.0,0.9473684210526316,0.0,0.9782608695652176,0.0,France
28,28,1938,Sweden,9,11,3,0.0,0.0,0.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.0,1.7368421052631575,0.0,1.173913043478261,1.0,France
29,29,1938,Switzerland,5,5,3,0.0,0.0,0.0,2.555555555555556,2.1111111111111107,2.555555555555556,2.1111111111111107,0.0,0.7894736842105263,0.0,0.6521739130434784,1.0,France
30,30,1950,England,0,2,1,0.0,2.0,2.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,0.0,0.9777777777777776,0.4888888888888889,0.0,1.0,Brazil
31,31,1950,Mexico,4,0,1,2.0,6.0,2.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,0.5116279069767442,0.0,1.4666666666666668,2.046511627906977,0.0,Brazil
32,32,1950,Paraguay,2,0,1,2.0,2.0,1.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,1.0232558139534884,0.0,0.9777777777777776,1.0232558139534884,0.0,Brazil
33,33,1950,Spain,6,4,3,6.0,6.0,3.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,1.0232558139534884,0.6518518518518518,0.9777777777777776,1.0232558139534884,3.0,Brazil
34,34,1950,Sweden,12,9,4,2.0,3.0,1.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,1.0232558139534884,1.1,1.4666666666666668,1.5348837209302326,2.0,Brazil
35,35,1950,Switzerland,3,4,2,0.0,3.0,1.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,0.0,0.9777777777777776,1.4666666666666668,0.7674418604651163,1.0,Brazil
36,36,1950,United States,8,4,3,0.0,0.0,0.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,0.0,0.6518518518518518,0.0,1.3643410852713178,1.0,Brazil
37,37,1950,Uruguay,5,15,4,0.0,0.0,0.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,0.0,1.8333333333333333,0.0,0.6395348837209303,3.0,Brazil
38,38,1950,Yugoslavia,3,7,3,0.0,0.0,0.0,1.9545454545454544,2.0454545454545454,1.9545454545454544,2.0454545454545454,0.0,1.1407407407407408,0.0,0.5116279069767442,2.0,Brazil
39,39,1954,Austria,5,7,1,10.0,7.0,4.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.9154929577464788,2.63768115942029,0.6594202898550725,1.8309859154929575,4.0,Switzerland
40,40,1954,Czechoslovakia,5,0,1,0.0,2.0,1.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.0,0.0,0.7536231884057971,1.8309859154929575,0.0,Switzerland
41,41,1954,England,4,6,2,2.0,4.0,1.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.7323943661971831,1.1304347826086958,1.5072463768115942,0.7323943661971831,1.0,Switzerland
42,42,1954,Germany,1,6,1,19.0,13.0,5.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,1.3915492957746478,2.260869565217392,0.9797101449275364,0.3661971830985916,5.0,Switzerland
43,43,1954,Hungary,8,14,3,13.0,2.0,2.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,2.380281690140845,1.7584541062801935,0.37681159420289856,0.976525821596244,4.0,Switzerland
44,44,1954,Italy,7,6,3,0.0,0.0,0.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.0,0.7536231884057971,0.0,0.8544600938967136,1.0,Switzerland
45,45,1954,Mexico,8,2,2,0.0,0.0,0.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.0,0.37681159420289856,0.0,1.4647887323943662,0.0,Switzerland
46,46,1954,Scotland,1,0,1,0.0,7.0,1.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.0,0.0,2.63768115942029,0.3661971830985916,0.0,Switzerland
47,47,1954,South Korea,9,0,1,0.0,7.0,1.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.0,0.0,2.63768115942029,3.2957746478873235,0.0,Switzerland
48,48,1954,Turkey,11,10,3,0.0,0.0,0.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.0,1.2560386473429952,0.0,1.3427230046948355,1.0,Switzerland
49,49,1954,Uruguay,9,16,5,0.0,0.0,0.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.0,1.2057971014492754,0.0,0.6591549295774648,3.0,Switzerland
50,50,1954,Yugoslavia,3,2,3,0.0,0.0,0.0,2.730769230769231,2.6538461538461537,2.730769230769231,2.6538461538461537,0.0,0.25120772946859904,0.0,0.3661971830985916,1.0,Switzerland
51,51,1958,Brazil,2,8,2,8.0,2.0,4.0,2.0,1.6,2.0,1.6,1.0,2.5,0.3125,0.5,5.0,Sweden
52,52,1958,Czechoslovakia,1,6,1,3.0,5.0,3.0,2.0,1.6,2.0,1.6,0.5,3.75,1.0416666666666667,0.5,1.0,Sweden
53,53,1958,England,2,2,2,2.0,3.0,2.0,2.0,1.6,2.0,1.6,0.5,0.625,0.9375,0.5,0.0,Sweden
54,54,1958,France,5,2,1,21.0,10.0,5.0,2.0,1.6,2.0,1.6,2.1,1.25,1.25,2.5,4.0,Sweden
55,55,1958,Germany,12,9,4,3.0,2.0,2.0,2.0,1.6,2.0,1.6,0.75,1.40625,0.625,1.5,2.0,Sweden
56,56,1958,Hungary,2,1,1,6.0,3.0,3.0,2.0,1.6,2.0,1.6,1.0,0.625,0.625,1.0,1.0,Sweden
57,57,1958,Mexico,7,0,2,1.0,1.0,1.0,2.0,1.6,2.0,1.6,0.5,0.0,0.625,1.75,0.0,Sweden
58,58,1958,Northern Ireland,10,6,5,0.0,0.0,0.0,2.0,1.6,2.0,1.6,0.0,0.7499999999999999,0.0,1.0,2.0,Sweden
59,59,1958,Paraguay,7,3,1,6.0,5.0,2.0,2.0,1.6,2.0,1.6,1.5,1.875,1.5625,3.5,1.0,Sweden
60,60,1958,Russia,6,5,5,0.0,0.0,0.0,2.0,1.6,2.0,1.6,0.0,0.625,0.0,0.6,2.0,Sweden
61,61,1958,Scotland,5,3,2,1.0,1.0,1.0,2.0,1.6,2.0,1.6,0.5,0.9375,0.625,1.25,0.0,Sweden
62,62,1958,Wales,4,4,5,0.0,0.0,0.0,2.0,1.6,2.0,1.6,0.0,0.5,0.0,0.4,1.0,Sweden
63,63,1958,Yugoslavia,7,7,4,0.0,0.0,0.0,2.0,1.6,2.0,1.6,0.0,1.09375,0.0,0.875,1.0,Sweden
64,64,1962,Brazil,2,4,1,10.0,3.0,5.0,1.40625,1.375,1.40625,1.375,1.4222222222222225,2.9090909090909087,0.4363636363636363,1.4222222222222225,5.0,Chile
65,65,1962,Bulgaria,1,0,1,1.0,6.0,2.0,1.40625,1.375,1.40625,1.375,0.3555555555555556,0.0,2.1818181818181817,0.7111111111111111,0.0,Chile
66,66,1962,Czechoslovakia,3,1,2,6.0,4.0,4.0,1.40625,1.375,1.40625,1.375,1.0666666666666669,0.3636363636363637,0.7272727272727273,1.0666666666666669,3.0,Chile
67,67,1962,England,4,4,3,1.0,2.0,1.0,1.40625,1.375,1.40625,1.375,0.7111111111111111,0.9696969696969696,1.4545454545454546,0.948148148148148,1.0,Chile
68,68,1962,Germany,0,2,1,2.0,2.0,3.0,1.40625,1.375,1.40625,1.375,0.4740740740740741,1.4545454545454546,0.4848484848484848,0.0,2.0,Chile
69,69,1962,Hungary,3,8,4,0.0,0.0,0.0,1.40625,1.375,1.40625,1.375,0.0,1.4545454545454546,0.0,0.5333333333333333,2.0,Chile
70,70,1962,Italy,2,0,2,3.0,0.0,1.0,1.40625,1.375,1.40625,1.375,2.1333333333333333,0.0,0.0,0.7111111111111111,1.0,Chile
71,71,1962,Mexico,3,3,2,0.0,1.0,1.0,1.40625,1.375,1.40625,1.375,0.0,1.0909090909090908,0.7272727272727273,1.0666666666666669,1.0,Chile
72,72,1962,Russia,6,5,2,4.0,1.0,2.0,1.40625,1.375,1.40625,1.375,1.4222222222222225,1.818181818181818,0.3636363636363637,2.1333333333333333,2.0,Chile
73,73,1962,Spain,3,2,3,0.0,0.0,0.0,1.40625,1.375,1.40625,1.375,0.0,0.4848484848484848,0.0,0.7111111111111111,1.0,Chile
74,74,1962,Switzerland,8,2,3,0.0,0.0,0.0,1.40625,1.375,1.40625,1.375,0.0,0.4848484848484848,0.0,1.896296296296296,0.0,Chile
75,75,1962,Uruguay,3,3,2,1.0,3.0,1.0,1.40625,1.375,1.40625,1.375,0.7111111111111111,1.0909090909090908,2.1818181818181817,1.0666666666666669,1.0,Chile
76,76,1962,Yugoslavia,7,10,6,0.0,0.0,0.0,1.40625,1.375,1.40625,1.375,0.0,1.2121212121212122,0.0,0.8296296296296297,3.0,Chile
77,77,1966,Argentina,1,0,1,4.0,1.0,3.0,1.4375,1.34375,1.4375,1.34375,0.927536231884058,0.0,0.248062015503876,0.6956521739130435,2.0,England
78,78,1966,Bulgaria,2,0,1,1.0,6.0,2.0,1.4375,1.34375,1.4375,1.34375,0.3478260869565217,0.0,2.232558139534884,1.391304347826087,0.0,England
79,79,1966,France,2,0,1,2.0,3.0,2.0,1.4375,1.34375,1.4375,1.34375,0.6956521739130435,0.0,1.1162790697674418,1.391304347826087,0.0,England
80,80,1966,Germany,4,2,2,13.0,2.0,4.0,1.4375,1.34375,1.4375,1.34375,2.260869565217391,0.7441860465116279,0.372093023255814,1.391304347826087,4.0,England
81,81,1966,Hungary,2,6,2,2.0,5.0,2.0,1.4375,1.34375,1.4375,1.34375,0.6956521739130435,2.232558139534884,1.8604651162790695,0.6956521739130435,2.0,England
82,82,1966,Italy,0,2,1,0.0,2.0,2.0,1.4375,1.34375,1.4375,1.34375,0.0,1.4883720930232558,0.7441860465116279,0.0,1.0,England
83,83,1966,Mexico,3,1,2,0.0,0.0,1.0,1.4375,1.34375,1.4375,1.34375,0.0,0.372093023255814,0.0,1.0434782608695652,0.0,England
84,84,1966,North Korea,1,2,2,3.0,8.0,2.0,1.4375,1.34375,1.4375,1.34375,1.0434782608695652,0.7441860465116279,2.976744186046512,0.3478260869565217,1.0,England
85,85,1966,Portugal,7,15,5,2.0,1.0,1.0,1.4375,1.34375,1.4375,1.34375,1.391304347826087,2.232558139534884,0.7441860465116279,0.9739130434782608,5.0,England
86,86,1966,Russia,6,10,6,0.0,0.0,0.0,1.4375,1.34375,1.4375,1.34375,0.0,1.2403100775193798,0.0,0.6956521739130435,4.0,England
87,87,1966,Spain,4,2,2,2.0,1.0,1.0,1.4375,1.34375,1.4375,1.34375,1.391304347826087,0.7441860465116279,0.7441860465116279,1.391304347826087,1.0,England
88,88,1966,Switzerland,9,1,3,0.0,0.0,0.0,1.4375,1.34375,1.4375,1.34375,0.0,0.248062015503876,0.0,2.0869565217391304,0.0,England
89,89,1966,Uruguay,5,2,4,0.0,0.0,0.0,1.4375,1.34375,1.4375,1.34375,0.0,0.372093023255814,0.0,0.8695652173913043,1.0,England
90,90,1970,Belgium,1,0,1,4.0,4.0,2.0,1.5625,1.40625,1.5625,1.40625,1.28,0.0,1.4222222222222225,0.64,1.0,Mexico
91,91,1970,Czechoslovakia,4,1,1,1.0,3.0,2.0,1.5625,1.40625,1.5625,1.40625,0.32,0.7111111111111111,1.0666666666666669,2.56,0.0,Mexico
92,92,1970,El Salvador,7,0,2,0.0,2.0,1.0,1.5625,1.40625,1.5625,1.40625,0.0,0.0,1.4222222222222225,2.24,0.0,Mexico
93,93,1970,England,1,1,2,3.0,3.0,2.0,1.5625,1.40625,1.5625,1.40625,0.96,0.3555555555555556,1.0666666666666669,0.32,2.0,Mexico
94,94,1970,Germany,4,8,2,9.0,6.0,4.0,1.5625,1.40625,1.5625,1.40625,1.44,2.844444444444445,1.0666666666666669,1.28,5.0,Mexico
95,95,1970,Italy,8,9,4,1.0,0.0,2.0,1.5625,1.40625,1.5625,1.40625,0.32,1.6,0.0,1.28,3.0,Mexico
96,96,1970,Morocco,3,2,2,0.0,3.0,1.0,1.5625,1.40625,1.5625,1.40625,0.0,0.7111111111111111,2.1333333333333333,0.96,0.0,Mexico
97,97,1970,Peru,9,9,4,0.0,0.0,0.0,1.5625,1.40625,1.5625,1.40625,0.0,1.6,0.0,1.44,2.0,Mexico
98,98,1970,Romania,5,4,3,0.0,0.0,0.0,1.5625,1.40625,1.5625,1.40625,0.0,0.948148148148148,0.0,1.0666666666666669,1.0,Mexico
99,99,1970,Russia,1,6,3,0.0,1.0,1.0,1.5625,1.40625,1.5625,1.40625,0.0,1.4222222222222225,0.7111111111111111,0.21333333333333326,2.0,Mexico
100,100,1970,Sweden,2,1,2,1.0,0.0,1.0,1.5625,1.40625,1.5625,1.40625,0.64,0.3555555555555556,0.0,0.64,1.0,Mexico
101,101,1970,Uruguay,5,4,6,0.0,0.0,0.0,1.5625,1.40625,1.5625,1.40625,0.0,0.4740740740740741,0.0,0.5333333333333333,2.0,Mexico
102,102,1974,Argentina,7,2,2,7.0,5.0,4.0,1.5,1.0526315789473684,1.5,1.0526315789473684,1.1666666666666667,0.95,1.1875,2.333333333333333,1.0,Germany
103,103,1974,Australia,5,0,2,0.0,0.0,1.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.0,0.0,0.0,1.6666666666666667,0.0,Germany
104,104,1974,Brazil,3,5,4,1.0,1.0,3.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.2222222222222222,1.1875,0.31666666666666665,0.5,3.0,Germany
105,105,1974,Bulgaria,0,0,1,2.0,5.0,2.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.6666666666666666,0.0,2.375,0.0,0.0,Germany
106,106,1974,Chile,1,0,2,1.0,1.0,1.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.6666666666666666,0.0,0.95,0.3333333333333333,0.0,Germany
107,107,1974,DR Congo,9,0,1,0.0,5.0,2.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.0,0.0,2.375,6.0,0.0,Germany
108,108,1974,German DR,3,3,4,2.0,2.0,2.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.6666666666666666,0.7125,0.95,0.5,2.0,Germany
109,109,1974,Haiti,7,2,2,0.0,7.0,1.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.0,0.95,6.65,2.333333333333333,0.0,Germany
110,110,1974,Italy,3,2,2,3.0,1.0,1.0,1.5,1.0526315789473684,1.5,1.0526315789473684,2.0,0.95,0.95,1.0,1.0,Germany
111,111,1974,Netherlands,3,9,4,6.0,0.0,3.0,1.5,1.0526315789473684,1.5,1.0526315789473684,1.3333333333333333,2.1375,0.0,0.5,5.0,Germany
112,112,1974,Poland,1,9,4,7.0,4.0,3.0,1.5,1.0526315789473684,1.5,1.0526315789473684,1.5555555555555556,2.1375,1.2666666666666666,0.16666666666666666,6.0,Germany
113,113,1974,Scotland,0,2,1,1.0,1.0,2.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.3333333333333333,1.9,0.475,0.0,1.0,Germany
114,114,1974,Sweden,4,2,2,5.0,2.0,4.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.8333333333333334,0.95,0.475,1.3333333333333333,2.0,Germany
115,115,1974,Uruguay,4,1,2,0.0,2.0,1.0,1.5,1.0526315789473684,1.5,1.0526315789473684,0.0,0.475,1.9,1.3333333333333333,0.0,Germany
